,Nome,Data,EBITDA,LG,DE,GMV,ROA,ROE,FCLA,FCLF
7470,Mundial,2014-01-01,5971.0,0.8,"1,094.4",25167.0,-2.6,-176.8,17240.0,16828.0
7471,Mundial,2014-04-01,-758.0,0.8,"2,394.5",22191.0,-0.9,-150.1,12220.0,7139.0
7472,Mundial,2014-07-01,10054.0,0.8,"6,753.7",20828.0,-0.3,-147.3,6615.0,18243.0
7473,Mundial,2014-10-01,4611.0,0.8,"1,599.9",18547.0,0.9,81.1,-8955.0,-77090.0
7474,Mundial,2015-01-01,7452.0,0.8,"9,507.9",14381.0,-0.7,-367.5,-4275.0,14946.0
7475,Mundial,2015-04-01,2544.0,0.7,"1,486.1",13761.0,-2.2,-221.6,13480.0,31153.0
7505,Mundial,2022-10-01,21022.0,0.9,238.7,96700.0,71.0,575.5,-35672.0,-1101313.0
7506,Mundial,2023-01-01,36635.0,0.9,225.8,141330.0,0.1,1.0,16966.0,40290.0
7507,Mundial,2023-04-01,27961.0,0.9,223.7,138975.0,0.9,6.6,-18375.0,14768.0
7508,Mundial,2023-07-01,20054.0,0.9,251.7,139099.0,-1.1,-9.5,-11087.0,24703.0
7509,Mundial,2023-10-01,34779.0,0.9,293.2,130148.0,-0.3,-3.2,-40262.0,5943.0
7510,Mundial,2024-01-01,39970.0,0.9,279.6,111577.0,0.0,0.4,6522.0,20816.0
7511,Mundial,2024-04-01,31463.0,0.9,287.3,128735.0,0.0,0.4,-23611.0,-3102.0
7512,Mundial,2024-07-01,34983.0,0.9,299.7,150059.0,0.4,3.3,-21396.0,25319.0
7534,Neoenergia,2019-04-01,1325456.0,1.0,116.3,18995923.0,1.1,3.0,388829.0,-259038.0
7535,Neoenergia,2019-07-01,1469487.0,1.0,121.2,24967804.0,1.2,3.3,1206136.0,403534.0
7536,Neoenergia,2019-10-01,1476598.0,1.0,117.7,30199269.0,1.2,3.3,781100.0,1742295.0
7537,Neoenergia,2020-01-01,1489000.0,1.1,129.7,20865170.0,1.0,3.0,160000.0,200043.0
7538,Neoenergia,2020-04-01,1069000.0,1.1,133.3,23207799.0,0.7,2.1,1057000.0,1420960.0
7539,Neoenergia,2020-07-01,1729000.0,1.1,125.7,20610273.0,1.4,4.0,1956000.0,1255960.0
7540,Neoenergia,2020-10-01,2064000.0,1.1,122.6,21387103.0,1.6,4.8,-651000.0,1196860.0
7541,Neoenergia,2021-01-01,2291000.0,1.0,138.2,20209720.0,1.4,4.7,-3678000.0,-1866340.0
7542,Neoenergia,2021-04-01,2307000.0,1.0,136.6,21083651.0,1.4,4.6,-189000.0,2083760.0
7543,Neoenergia,2021-07-01,2699000.0,1.0,141.0,18583224.0,1.6,5.5,-306000.0,5289300.0
7544,Neoenergia,2021-10-01,2352000.0,1.0,159.3,19663502.0,0.8,2.7,-1148000.0,-2850200.0
7545,Neoenergia,2022-01-01,3178000.0,1.0,155.6,20901582.0,1.4,4.9,-636000.0,-521280.0
7546,Neoenergia,2022-04-01,3234000.0,1.0,163.1,18109849.0,1.2,4.2,713000.0,1395740.0
7547,Neoenergia,2022-07-01,2193000.0,1.0,160.7,18571092.0,1.6,5.6,2076000.0,393440.0
7548,Neoenergia,2022-10-01,3014000.0,1.0,161.5,18753155.0,1.0,3.5,764000.0,4140840.0
7549,Neoenergia,2023-01-01,3629000.0,1.1,150.6,18206947.0,1.3,4.4,-80000.0,2015260.0
7550,Neoenergia,2023-04-01,2672000.0,1.1,154.8,25734834.0,0.8,2.7,-118000.0,2997760.0
7551,Neoenergia,2023-07-01,3238000.0,1.0,153.3,22316452.0,1.6,5.3,1710000.0,4510180.0
7552,Neoenergia,2023-10-01,2871000.0,1.0,152.6,25868175.0,1.0,3.3,489000.0,1670140.0
7553,Neoenergia,2024-01-01,3521000.0,1.0,153.6,24674699.0,1.1,3.7,512000.0,1557180.0
7554,Neoenergia,2024-04-01,3010000.0,1.1,160.6,22516420.0,0.8,2.6,455000.0,-320340.0
7555,Neoenergia,2024-07-01,2977000.0,1.1,155.4,23765312.0,0.8,2.6,481000.0,4197920.0
7556,Neoenergia,2024-10-01,3092000.0,1.1,160.6,22940791.0,0.8,2.6,1670000.0,734720.0
7560,Neogrid,2020-10-01,16035.0,2.0,28.2,1689448.0,0.6,0.8,5275.0,-310745.0
7561,Neogrid,2021-01-01,14331.0,1.8,24.2,1800503.0,0.9,1.4,4403.0,18232.0
7562,Neogrid,2021-04-01,12310.0,2.0,22.2,1354127.0,1.3,1.9,-123.0,17656.0
7563,Neogrid,2021-07-01,4927.0,1.3,20.5,1046371.0,0.2,0.4,13221.0,63629.0
7564,Neogrid,2021-10-01,12423.0,1.2,19.3,622614.0,-0.3,-0.5,8458.0,14088.0
7565,Neogrid,2022-01-01,7617.0,1.3,18.0,612333.0,0.5,0.8,1982.0,24297.0
7566,Neogrid,2022-04-01,6137.0,1.2,18.2,411343.0,-0.3,-0.5,-6613.0,22430.0
7567,Neogrid,2022-07-01,6777.0,1.3,16.2,390776.0,0.2,0.3,10174.0,19153.0
7568,Neogrid,2022-10-01,3824.0,1.4,14.6,340500.0,1.4,2.2,-18054.0,7496.0
7569,Neogrid,2023-01-01,6364.0,1.4,13.1,251376.0,0.4,0.7,3209.0,13283.0
7570,Neogrid,2023-04-01,-1380.0,1.4,12.1,429625.0,-0.5,-0.8,-7095.0,13533.0
7571,Neogrid,2023-07-01,1950.0,1.5,10.7,292510.0,-0.3,-0.5,8143.0,11952.0
7572,Neogrid,2023-10-01,19712.0,1.3,4.9,285655.0,0.6,0.8,-4000.0,-1835.0
7573,Neogrid,2024-01-01,2674.0,1.3,4.6,242235.0,-0.5,-0.8,-6109.0,21956.0
7574,Neogrid,2024-04-01,-758.0,1.3,4.0,185104.0,-0.8,-1.1,1715.0,9753.0
7575,Neogrid,2024-07-01,-4982.0,1.3,4.0,260517.0,-1.2,-1.7,-9629.0,6343.0
7576,Nexpe,2014-01-01,4952.0,3.6,0.0,973151.0,0.2,0.2,-1236.0,12602.0
7577,Nexpe,2014-04-01,7092.0,4.1,0.0,669757.0,0.6,0.7,491.0,1414.0
7578,Nexpe,2014-07-01,14937.0,4.1,0.0,628112.0,1.3,1.4,11665.0,16712.0
7579,Nexpe,2014-10-01,-33744.0,3.4,0.0,480098.0,-5.4,-6.1,9225.0,8623.0
7580,Nexpe,2015-01-01,9528.0,3.5,0.0,504875.0,-0.9,-1.0,2705.0,-3448.0
7581,Nexpe,2015-04-01,-2293.0,3.5,0.0,397462.0,-0.8,-0.9,-1481.0,5626.0
7582,Nexpe,2015-07-01,-9045.0,3.6,0.0,323516.0,-1.7,-2.0,-5135.0,5773.0
7583,Nexpe,2015-10-01,-76311.0,3.2,0.0,242174.0,-13.8,-15.8,-16387.0,-17834.0
7584,Nexpe,2016-01-01,-13405.0,3.1,0.0,377127.0,-2.8,-3.2,-15876.0,12006.0
7585,Nexpe,2016-04-01,-11008.0,3.0,0.0,297634.0,-2.6,-3.0,-8771.0,-9688.0
7586,Nexpe,2016-07-01,-1829.0,3.0,0.0,314272.0,-1.9,-2.2,-11092.0,-7664.0
7587,Nexpe,2016-10-01,-84344.0,1.2,0.0,292088.0,-22.0,-30.9,-3140.0,-24477.0
7588,Nexpe,2017-01-01,-10718.0,1.1,0.0,317970.0,-2.9,-4.0,-9059.0,-8406.0
7589,Nexpe,2017-04-01,-10169.0,1.0,0.0,214445.0,-3.0,-4.2,-14971.0,-4321.0
7590,Nexpe,2017-07-01,-11365.0,1.5,0.0,307432.0,-3.0,-4.0,-20649.0,-42398.0
7591,Nexpe,2017-10-01,-71595.0,1.0,0.0,245450.0,-18.5,-27.6,-21719.0,-25445.0
7592,Nexpe,2018-01-01,-10951.0,0.9,0.0,123965.0,-3.5,-5.3,-25054.0,13889.0
7593,Nexpe,2018-04-01,-8499.0,1.0,0.0,96692.0,-2.8,-4.1,-7977.0,-20857.0
7594,Nexpe,2018-07-01,-10931.0,1.2,0.0,133054.0,-3.2,-4.5,-12038.0,-19285.0
7595,Nexpe,2018-10-01,-31292.0,1.0,0.0,223530.0,-9.6,-14.8,-8852.0,-4532.0
7596,Nexpe,2019-01-01,-3936.0,0.9,0.0,186275.0,-1.8,-2.9,-15223.0,5687.0
7597,Nexpe,2019-04-01,-4988.0,0.9,55.1,186275.0,-1.8,-4.0,-7767.0,-52411.0
7598,Nexpe,2019-07-01,-8151.0,0.8,58.6,199198.0,-2.4,-5.5,-6079.0,-2824.0
7599,Nexpe,2019-10-01,-42339.0,1.1,0.0,209869.0,-11.3,-17.6,-29214.0,-4747.0
7600,Nexpe,2020-01-01,-61926.0,1.0,0.0,59608.0,-20.3,-34.2,-21808.0,-39949.0
7601,Nexpe,2020-04-01,-9847.0,0.9,0.0,83380.0,-4.1,-7.0,-3608.0,-7141.0
7602,Nexpe,2020-07-01,-3004.0,0.8,0.0,61737.0,-2.8,-5.1,-2295.0,23903.0
7604,Nexpe,2021-01-01,-4555.0,0.6,0.0,134480.0,-12.5,-44.2,-5387.0,-8096.0
7605,Nexpe,2021-04-01,-2056.0,0.6,0.0,209661.0,-3.1,-11.9,-13881.0,15853.0
7606,Nexpe,2021-07-01,-3748.0,0.5,0.0,128603.0,-5.4,-21.8,-6539.0,142.0
7607,Nexpe,2021-10-01,-30137.0,0.3,0.0,85735.0,-21.5,-347.1,-5026.0,-2270.0
7608,Nexpe,2022-01-01,-12875.0,0.7,132.6,143400.0,-6.3,-42.7,-27892.0,-96877.0
7609,Nexpe,2022-04-01,-12454.0,0.7,209.9,73028.0,-5.9,-57.8,-42118.0,25711.0
7610,Nexpe,2022-07-01,-2934.0,0.6,282.0,59750.0,-2.9,-36.3,-28867.0,17222.0
7693,Oceanpact,2021-01-01,33432.0,1.2,87.9,1762424.0,-1.1,-2.2,-55429.0,-671481.0
7694,Oceanpact,2021-04-01,45126.0,0.8,97.5,1770345.0,0.9,2.1,-312477.0,89995.0
7695,Oceanpact,2021-07-01,50700.0,0.7,93.3,772298.0,-1.6,-3.5,-129306.0,37043.0
7696,Oceanpact,2021-10-01,61882.0,0.6,140.4,541846.0,-0.6,-1.6,-210324.0,-385926.0
7697,Oceanpact,2022-01-01,53518.0,0.6,149.9,536648.0,-0.4,-1.2,-148406.0,101908.0
7698,Oceanpact,2022-04-01,38567.0,0.5,156.3,372287.0,-3.4,-10.0,-78271.0,114859.0
7699,Oceanpact,2022-07-01,63702.0,0.4,155.3,485162.0,-1.6,-4.8,-114835.0,173736.0
7700,Oceanpact,2022-10-01,100532.0,0.5,155.6,565421.0,1.3,3.8,990.0,52525.0
7701,Oceanpact,2023-01-01,100864.0,0.5,161.0,593098.0,-0.2,-0.7,-15213.0,86395.0
7702,Oceanpact,2023-04-01,188652.0,0.6,147.7,918951.0,3.1,9.1,-7948.0,45329.0
7703,Oceanpact,2023-07-01,118457.0,0.6,156.2,1111690.0,-0.6,-1.8,-26727.0,-380762.0
7704,Oceanpact,2023-10-01,115077.0,0.6,149.9,1257209.0,0.9,2.6,56230.0,109413.0
7705,Oceanpact,2024-01-01,143951.0,0.6,142.9,1185934.0,0.9,2.5,-31991.0,64081.0
7706,Oceanpact,2024-04-01,144185.0,0.6,138.9,1284592.0,-0.2,-0.5,46421.0,54300.0
7707,Oceanpact,2024-07-01,104787.0,0.6,165.0,1361814.0,-0.4,-1.1,-61261.0,-158062.0
7708,Oceanpact,2024-10-01,145974.0,0.6,170.8,1048774.0,-0.7,-2.2,-86355.0,-230983.0
7712,Oderich,2017-10-01,15943.0,1.1,60.5,129913.0,-0.3,-0.8,592.0,11482.0
7714,Odontoprev,2014-01-01,83007.0,1.5,0.0,4791738.0,5.1,7.8,2368.0,-20021.0
7715,Odontoprev,2014-04-01,67727.0,1.3,0.0,5046731.0,4.4,7.0,123016.0,95681.0
7716,Odontoprev,2014-07-01,66969.0,1.2,0.0,4703983.0,4.1,6.9,69760.0,51048.0
7717,Odontoprev,2014-10-01,62513.0,1.2,0.0,5211379.0,3.9,6.7,64964.0,41945.0
7718,Odontoprev,2015-01-01,97393.0,1.3,0.0,5732591.0,5.8,9.6,5157.0,-13209.0
7719,Odontoprev,2015-04-01,70858.0,1.2,0.0,5685127.0,4.4,7.8,126549.0,102417.0
7720,Odontoprev,2015-07-01,68738.0,1.1,0.0,5038955.0,3.8,6.9,50735.0,30588.0
7721,Odontoprev,2015-10-01,79418.0,1.2,0.0,4991078.0,5.0,9.2,37371.0,19693.0
7722,Odontoprev,2016-01-01,95669.0,1.3,0.0,6021371.0,5.4,9.7,9406.0,-3916.0
7723,Odontoprev,2016-04-01,59722.0,1.1,0.0,7034146.0,3.5,6.9,103367.0,81961.0
7724,Odontoprev,2016-07-01,58088.0,1.2,0.0,6863329.0,3.4,6.6,33025.0,11874.0
7725,Odontoprev,2016-10-01,75706.0,1.2,0.0,6689055.0,4.3,8.4,38558.0,19130.0
7726,Odontoprev,2017-01-01,93793.0,1.2,0.0,5998914.0,4.8,9.6,5915.0,29896.0
7727,Odontoprev,2017-04-01,284606.0,1.8,0.0,6184721.0,18.9,27.5,92613.0,202936.0
7728,Odontoprev,2017-07-01,81429.0,1.7,0.0,8192072.0,5.0,7.4,110610.0,59253.0
7729,Odontoprev,2017-10-01,124255.0,1.8,0.0,8446913.0,8.4,12.5,65200.0,155683.0
7730,Odontoprev,2018-01-01,114215.0,1.8,0.0,7893271.0,5.8,8.6,43511.0,43187.0
7731,Odontoprev,2018-04-01,81613.0,1.9,0.0,6906534.0,4.2,6.1,40135.0,7283.0
7732,Odontoprev,2018-07-01,89612.0,1.4,0.0,6769527.0,4.1,6.4,42064.0,50901.0
7733,Odontoprev,2018-10-01,112109.0,1.4,0.0,7289449.0,4.7,7.5,-2683.0,-19590.0
7734,Odontoprev,2019-01-01,141177.0,1.5,0.0,8702529.0,5.6,8.7,70526.0,8717.0
7735,Odontoprev,2019-04-01,88692.0,1.4,0.0,9667768.0,3.7,5.9,121356.0,91708.0
7736,Odontoprev,2019-07-01,77190.0,1.4,0.0,8556148.0,3.1,5.0,48450.0,10155.0
7737,Odontoprev,2019-10-01,100256.0,1.4,0.0,8940853.0,4.0,6.3,26206.0,-10237.0
7738,Odontoprev,2020-01-01,111808.0,1.5,0.0,7679725.0,4.0,6.3,13688.0,-8514.0
7739,Odontoprev,2020-04-01,176448.0,1.5,0.0,7547134.0,5.9,9.5,13930.0,51232.0
7740,Odontoprev,2020-07-01,127977.0,1.5,0.0,6364815.0,4.2,7.1,38662.0,78141.0
7741,Odontoprev,2020-10-01,123477.0,1.5,0.0,7717338.0,4.4,6.9,202070.0,80818.0
7742,Odontoprev,2021-01-01,162719.0,1.6,0.0,6974816.0,5.4,8.4,30.0,-2664.0
7743,Odontoprev,2021-04-01,127566.0,1.3,0.0,6822322.0,4.3,8.0,448514.0,631577.0
7744,Odontoprev,2021-07-01,136816.0,1.3,0.0,8567772.0,5.2,8.6,256384.0,61830.0
7745,Odontoprev,2021-10-01,138611.0,1.3,0.0,6511517.0,4.5,7.7,84043.0,86719.0
7746,Odontoprev,2022-01-01,214941.0,1.4,0.0,6426997.0,8.0,13.2,127316.0,140624.0
7747,Odontoprev,2022-04-01,134132.0,1.3,0.0,5200110.0,4.9,8.5,225192.0,232133.0
7748,Odontoprev,2022-07-01,129782.0,1.3,0.0,4869442.0,4.5,7.9,32037.0,24253.0
7749,Odontoprev,2022-10-01,127131.0,1.4,0.0,4989036.0,4.7,8.0,193831.0,107249.0
7750,Odontoprev,2023-01-01,187432.0,1.4,0.0,6077452.0,6.8,11.4,97447.0,233274.0
7751,Odontoprev,2023-04-01,180559.0,1.6,0.0,6933821.0,5.8,9.0,-31157.0,-64637.0
7752,Odontoprev,2023-07-01,159546.0,1.9,0.0,6016678.0,6.5,9.1,137369.0,-76521.0
7753,Odontoprev,2023-10-01,167740.0,1.6,0.0,6420000.0,5.3,8.3,94339.0,179294.0
7754,Odontoprev,2024-01-01,199926.0,1.6,0.0,6695795.0,6.3,9.9,38285.0,49266.0
7755,Odontoprev,2024-04-01,180648.0,1.3,0.0,6218766.0,5.5,10.5,83963.0,253923.0
7756,Odontoprev,2024-07-01,194178.0,1.3,0.0,6158549.0,6.4,11.6,65471.0,82080.0
7757,Odontoprev,2024-10-01,162274.0,1.3,0.0,5932893.0,5.4,9.3,324888.0,169110.0
7758,Oi,2014-01-01,2953380.0,0.7,297.1,5173511.0,0.3,1.9,1746631.0,4763840.0
7759,Oi,2014-04-01,2284986.0,0.6,203.1,16794988.0,-0.2,-0.8,1835453.0,-838019.0
7760,Oi,2014-07-01,3003449.0,0.6,205.2,14802995.0,0.0,0.0,284517.0,-3563323.0
7761,Oi,2014-10-01,1968239.0,0.9,185.6,7406190.0,-4.3,-22.9,1843223.0,3514153.0
7762,Oi,2015-01-01,2011259.0,0.9,200.9,3595668.0,-0.4,-2.3,-540979.0,466348.0
7763,Oi,2015-04-01,1800801.0,0.9,293.6,4132241.0,0.7,3.6,12072608.0,5180139.0
7764,Oi,2015-07-01,2276012.0,0.9,302.7,2021164.0,-1.0,-5.1,7079733.0,1127762.0
7765,Oi,2015-10-01,1706004.0,0.8,415.5,1551439.0,-4.7,-31.6,-6123291.0,7879780.0
7766,Oi,2016-01-01,1765674.0,0.7,279.5,725042.0,-1.9,-9.8,-379628.0,5873650.0
7767,Oi,2016-04-01,1176741.0,0.7,414.1,1219324.0,-0.8,-5.8,-2706414.0,39495879.0
7768,Oi,2016-07-01,1644670.0,0.7,463.0,2372118.0,-1.3,-9.7,2188464.0,2192730.0
7769,Oi,2016-10-01,1530936.0,0.6,386.1,1717757.0,-4.6,-30.6,740732.0,1901735.0
7770,Oi,2017-01-01,1722924.0,0.6,412.3,2762960.0,-0.2,-1.7,-41861.0,1537221.0
7771,Oi,2017-04-01,1617111.0,0.6,590.0,2633027.0,-4.0,-37.6,310287.0,4340856.0
7772,Oi,2017-07-01,1605255.0,0.6,598.9,3182923.0,0.0,-0.3,272773.0,657916.0
7774,Oi,2018-01-01,1571917.0,0.8,46.8,2596644.0,44.4,105.6,-684778.0,-57790852.0
7775,Oi,2018-04-01,1712515.0,0.8,55.1,2269726.0,-1.8,-4.5,-930376.0,-260129.0
7776,Oi,2018-07-01,1465656.0,0.8,61.4,5151569.0,-2.0,-5.1,-2251.0,1473188.0
7777,Oi,2018-10-01,-3980353.0,0.7,71.8,3029224.0,-5.1,-14.6,-744024.0,-853113.0
7778,Oi,2019-01-01,2614625.0,0.7,59.7,8994675.0,0.9,2.5,-1989418.0,-614708.0
7779,Oi,2019-04-01,1613484.0,0.6,65.3,9531575.0,-2.2,-6.6,-1527598.0,2063244.0
7780,Oi,2019-07-01,-907649.0,0.6,89.2,5729583.0,-7.9,-28.8,-779575.0,-106228.0
7781,Oi,2019-10-01,2196493.0,0.5,102.4,5176721.0,-3.2,-12.8,-711187.0,2334196.0
7782,Oi,2020-01-01,2075588.0,0.5,210.7,3043225.0,-8.5,-53.9,1791517.0,1599057.0
7783,Oi,2020-04-01,1559688.0,0.4,319.9,7189610.0,-4.8,-42.8,142118.0,1086133.0
7784,Oi,2020-07-01,1554061.0,0.4,448.6,10521098.0,-3.5,-43.0,199362.0,1138192.0
7785,Oi,2021-01-01,1315243.0,0.7,594.7,11489068.0,-4.2,-64.1,-250645.0,5435757.0
7786,Oi,2021-04-01,542238.0,0.8,452.0,9097209.0,1.5,19.4,-2280324.0,-5414365.0
7787,Oi,2021-07-01,466650.0,0.7,"2,904.2",6059944.0,-6.4,-445.9,-362646.0,-5774881.0
7789,Oi,2022-01-01,613535.0,0.8,"2,844.5",4969808.0,2.3,167.6,390598.0,1392026.0
7790,Oi,2022-04-01,424774.0,0.5,"2,632.9",3420212.0,-0.6,-39.8,-2701852.0,11417152.0
7802,Oncoclinicas,2021-07-01,223546.0,1.0,77.7,6290303.0,3.0,7.5,-86150.0,-1387856.0
7803,Oncoclinicas,2021-10-01,109022.0,0.8,105.4,5341320.0,0.4,1.0,35985.0,-53809.0
7804,Oncoclinicas,2022-01-01,107551.0,0.7,103.9,5013719.0,-0.2,-0.7,-468259.0,201366.0
7805,Oncoclinicas,2022-04-01,123162.0,0.6,107.0,2258831.0,-0.4,-1.1,-357550.0,83894.0
7806,Oncoclinicas,2022-07-01,180702.0,0.5,117.3,3061537.0,0.8,2.2,-637216.0,35849.0
7807,Oncoclinicas,2022-10-01,234300.0,0.6,132.0,2883612.0,1.2,3.7,864023.0,574213.0
7808,Oncoclinicas,2023-01-01,268995.0,0.6,150.9,4023861.0,0.5,1.6,-299263.0,-60852.0
7809,Oncoclinicas,2023-04-01,250315.0,0.6,131.3,5129924.0,0.4,1.3,79875.0,138313.0
7810,Oncoclinicas,2023-07-01,252492.0,0.6,136.5,5830808.0,1.7,5.6,106674.0,303135.0
7811,Oncoclinicas,2023-10-01,243581.0,0.6,170.0,6607704.0,1.0,3.3,-250544.0,-280067.0
7812,Oncoclinicas,2024-01-01,234444.0,0.6,178.5,4498398.0,0.2,0.7,-325857.0,576413.0
7813,Oncoclinicas,2024-04-01,284956.0,0.8,134.3,3141947.0,0.2,0.5,-272995.0,-1624012.0
7814,Oncoclinicas,2024-07-01,262931.0,0.8,139.2,2853895.0,0.0,0.1,58150.0,156650.0
7819,Orizon,2021-01-01,-13231.0,1.0,90.1,1510794.0,-4.4,-11.7,-4668.0,-336509.0
7820,Orizon,2021-04-01,36840.0,1.0,77.9,2107820.0,0.7,1.7,-34669.0,93097.0
7821,Orizon,2021-07-01,32942.0,1.0,68.8,1991275.0,-0.1,-0.4,-35477.0,50655.0
7822,Orizon,2021-10-01,76526.0,0.9,150.6,1923350.0,-1.2,-4.0,-145739.0,-286319.0
7823,Orizon,2022-01-01,27580.0,0.7,161.7,2230800.0,-1.6,-5.5,-107648.0,31080.0
7824,Orizon,2022-04-01,49429.0,0.4,130.3,2006290.0,-0.6,-2.3,-215285.0,35467.0
7825,Orizon,2022-07-01,70166.0,0.4,141.6,2847845.0,-0.5,-2.2,-39305.0,37087.0
7826,Orizon,2022-10-01,46048.0,0.5,174.6,2421705.0,-4.1,-14.5,-251012.0,-399149.0
7827,Orizon,2023-01-01,72054.0,0.4,175.3,2942735.0,-2.1,-7.4,-33109.0,29410.0
7828,Orizon,2023-04-01,79624.0,0.4,152.6,3093243.0,-0.1,-0.4,-44773.0,19539.0
7829,Orizon,2023-07-01,81736.0,0.5,172.4,3048449.0,0.2,0.6,-81513.0,-99978.0
7830,Orizon,2023-10-01,121966.0,0.5,151.1,3206886.0,4.1,12.4,92289.0,162443.0
7831,Orizon,2024-01-01,106020.0,0.5,143.1,3137207.0,1.3,3.8,-33552.0,33869.0
7832,Orizon,2024-04-01,96481.0,0.5,157.4,3201909.0,0.5,1.4,-103104.0,5773.0
7833,Orizon,2024-07-01,130955.0,0.5,216.0,3961740.0,1.2,4.7,-133108.0,-362950.0
7835,Ourofino S/A,2014-10-01,23877.0,1.3,65.3,1654950.0,1.9,3.5,-20675.0,-88770.0
7836,Ourofino S/A,2015-01-01,13939.0,1.3,63.2,1547065.0,1.2,2.2,10059.0,-10816.0
7837,Ourofino S/A,2015-04-01,28118.0,1.4,51.6,1726154.0,3.1,5.3,-23098.0,16901.0
7838,Ourofino S/A,2015-07-01,36702.0,1.4,51.6,1807067.0,2.8,5.1,-513.0,-10812.0
7839,Ourofino S/A,2015-10-01,39275.0,1.3,56.9,1887441.0,3.4,6.3,-26937.0,-6195.0
7840,Ourofino S/A,2016-01-01,4251.0,1.3,57.8,2362673.0,-0.5,-0.9,9878.0,12236.0
7841,Ourofino S/A,2016-04-01,18253.0,1.3,57.3,2301718.0,0.6,1.2,-11246.0,11142.0
7842,Ourofino S/A,2016-07-01,13676.0,1.2,72.4,2146091.0,0.7,1.5,-19676.0,-59819.0
7843,Ourofino S/A,2016-10-01,-5403.0,1.1,83.8,1510572.0,-1.6,-3.2,-23573.0,-31190.0
7844,Ourofino S/A,2017-01-01,-239.0,1.1,76.9,1348725.0,-0.9,-1.9,30381.0,58637.0
7845,Ourofino S/A,2017-04-01,29347.0,1.1,81.9,1696696.0,1.7,3.4,24383.0,-14549.0
7846,Ourofino S/A,2017-07-01,23256.0,1.2,77.0,1402674.0,1.2,2.3,12174.0,70170.0
7847,Ourofino S/A,2017-10-01,38846.0,1.2,77.2,1294776.0,2.8,5.6,7324.0,35335.0
7848,Ourofino S/A,2018-01-01,12387.0,1.2,77.6,1456623.0,0.4,0.9,10540.0,-21904.0
7849,Ourofino S/A,2018-04-01,45384.0,1.2,84.5,1078441.0,2.7,5.6,-19352.0,-39326.0
7850,Ourofino S/A,2018-07-01,37136.0,1.3,64.9,1184181.0,2.6,4.8,-480.0,3154.0
7851,Ourofino S/A,2018-10-01,28599.0,1.3,63.1,1818082.0,2.3,4.2,5695.0,-9627.0
7852,Ourofino S/A,2019-01-01,1044.0,1.2,61.2,1676348.0,-0.6,-1.2,19041.0,15786.0
7853,Ourofino S/A,2019-04-01,32484.0,1.3,61.9,1942164.0,1.7,3.0,6395.0,14238.0
7854,Ourofino S/A,2019-07-01,26888.0,1.3,63.1,2071642.0,1.4,2.6,-1673.0,4623.0
7855,Ourofino S/A,2019-10-01,36007.0,1.3,57.1,2319807.0,2.9,5.1,-17774.0,14721.0
7856,Ourofino S/A,2020-01-01,6762.0,1.3,70.1,1211155.0,-0.2,-0.4,27102.0,11707.0
7857,Ourofino S/A,2020-04-01,18844.0,1.4,62.6,1510572.0,1.6,2.9,27040.0,-10097.0
7858,Ourofino S/A,2020-07-01,55861.0,1.4,58.2,1510572.0,4.5,8.2,40687.0,-89270.0
7859,Ourofino S/A,2020-10-01,47046.0,1.4,70.3,2050062.0,2.9,5.6,-6420.0,-68488.0
7860,Ourofino S/A,2021-01-01,24917.0,1.4,68.1,1726368.0,0.9,1.7,1059.0,7154.0
7861,Ourofino S/A,2021-04-01,49602.0,1.5,56.4,1834266.0,3.0,5.3,-1805.0,-6812.0
7862,Ourofino S/A,2021-07-01,48533.0,1.5,50.9,1581673.0,3.1,5.5,29512.0,43369.0
7863,Ourofino S/A,2021-10-01,45738.0,1.5,59.6,1371074.0,3.2,5.9,-42677.0,-26448.0
7864,Ourofino S/A,2022-01-01,31143.0,1.4,60.6,1360320.0,1.3,2.4,-25685.0,-1281.0
7865,Ourofino S/A,2022-04-01,43407.0,1.4,66.0,1075352.0,1.8,3.5,31144.0,-77157.0
7866,Ourofino S/A,2022-07-01,65522.0,1.5,54.6,1222675.0,3.4,6.2,-8400.0,44099.0
7867,Ourofino S/A,2022-10-01,69240.0,1.5,56.0,1308166.0,3.4,6.3,14382.0,5804.0
7868,Ourofino S/A,2023-01-01,2974.0,1.5,56.1,1335238.0,-0.3,-0.5,73324.0,6195.0
7869,Ourofino S/A,2023-04-01,34480.0,1.3,60.7,1452263.0,-5.4,-10.6,47672.0,88213.0
7870,Ourofino S/A,2023-07-01,37251.0,1.4,52.9,1171596.0,0.3,0.6,55150.0,36798.0
7871,Ourofino S/A,2023-10-01,42495.0,1.4,62.7,1398495.0,1.5,2.9,-22982.0,-91441.0
7872,Ourofino S/A,2024-01-01,35920.0,1.5,60.0,1344190.0,1.0,1.8,57091.0,19939.0
7873,Ourofino S/A,2024-04-01,35207.0,1.4,59.6,1028037.0,1.3,2.5,25271.0,46054.0
7874,Ourofino S/A,2024-07-01,71830.0,1.5,49.2,1124281.0,3.2,5.7,-31249.0,7858.0
7875,Ourofino S/A,2024-10-01,87108.0,1.5,47.5,920403.0,4.5,8.3,-20061.0,43815.0
7876,P.Acucar-Cbd,2014-01-01,1049674.0,0.9,67.2,26402828.0,0.9,2.6,-2077043.0,11392.0
7877,P.Acucar-Cbd,2014-04-01,1089651.0,0.9,63.0,27282566.0,1.0,2.7,794796.0,1510851.0
